ph,Hardness,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,Potability
6.0194552341117475,201.19918808549752,16140.956299294849,6.666637272378409,351.45445206675953,392.810990435345,18.681142839844362,,3.7457344650237543,0
6.500479980509644,173.32966484242579,15960.711081710218,10.65087851491187,376.10998004517216,399.1174746177411,12.102007445501247,44.365233730693305,3.6505671119545298,1
3.3798170627884723,210.8370636185998,25744.614318693053,6.312172664679222,383.2793054150635,498.39940732575235,14.656366893390764,42.641634145739815,3.002154584428917,0
6.2,244.17369954409344,17011.733327868173,5.5214686077829445,388.11150980155287,347.1148379789641,18.701317673603242,62.978571578830326,3.818203452539435,1
8.537341138986397,153.18163521376303,26927.008392240994,6.857148079734037,322.5387139275624,487.8851122921893,16.5346899878426,63.330846677670436,6.024287835910902,0
9.164027866946876,159.283972349671,37333.245852814594,6.726446867877513,,473.03570640696773,16.02229721783944,74.27960536963597,3.5028380860173494,0
5.567446115448702,180.50408353071862,27229.008881334325,5.843802437368133,231.15190574426384,491.91847274370116,16.281975514607883,,2.7414184348699755,0
7.337743156581641,182.02942607245242,15518.960986136513,11.231119043490331,325.6851844019368,490.4540221850839,14.011088688652643,71.09362141521473,4.209675061872868,1
7.561585730295156,262.1495272791411,18257.63845350596,7.623429977132295,,550.4962266399137,20.996580270727442,49.09509789795402,3.1353606477612,0
7.125805523231578,229.3562333384882,40213.6341345017,7.853514326401102,370.9290302660336,422.22387539466007,13.624774110339953,60.54340634057208,5.255475700124824,1
6.395473098204452,227.4682053846909,24808.70146974355,6.390230757923664,330.21943319018266,469.03675908691815,9.414514203657653,76.53202422858152,4.2417125080225695,0
6.796090605166841,187.70236868340913,14861.69394878191,6.207282372102695,404.14437293730026,366.686817726517,10.60611791291553,46.14960565370455,4.146465161736768,1
,186.98028891671382,8274.074576627712,8.740382202033967,,348.2445631703805,14.86065825444547,89.10414907417339,4.1588853144212825,0
7.21095612212759,148.6388918871184,5019.261322799206,4.472169999308178,304.1518112855762,568.798165795971,12.834762648715566,60.535775483428516,4.276878617727563,1
,222.1192535027732,2150.79703393246,5.314274132991217,314.4181041616283,360.5808019815483,15.792955249623102,61.008531319691784,3.409397791899254,0
8.8,212.55569649820904,8300.476203288152,6.729252561140064,287.3299479717848,478.01801581779335,15.17748339984308,51.484911264253896,3.8757924399310837,1
5.221492203433492,238.70931329791554,32097.743016028726,9.254654742902213,359.56715431252644,469.1082582002046,15.269004549106105,69.51570557897038,3.7077094071009675,0
8.89894228344511,189.4637024305821,20639.933080089733,6.528263182708232,345.7431470005964,521.1384562624515,13.707401728063138,33.92099906177796,4.165118871774899,0
7.750858394105721,191.73546609000695,24815.118358868043,7.777519460493231,,292.2173875931945,13.143052560439754,70.75847088684604,4.986073342291107,1
6.778645888263465,201.99449788964492,21716.535659687455,7.163811313433185,,498.20952499773153,13.228493004564264,54.07101424298317,5.245325810867955,0
,225.74343023418345,28855.16884178191,9.168088292440157,,421.5110138816521,11.593803118933122,77.59268855388767,2.7971042358067653,1
10.742007006621604,148.02990603299295,32093.99345398284,4.616137631223584,243.61346485087125,377.72734322823777,20.455051293938194,74.15294773580798,4.403287099400771,0
7.757634561918416,220.61624679999252,14727.419660390024,8.282821861881988,349.37573782427734,405.93394504976044,12.266580127452485,76.66619886782925,2.6206888257956917,1
8.215212743573579,195.72569600451388,28452.647687448247,6.805739691006696,337.8920362394695,509.9710795929131,16.556293422246682,61.71364677928982,3.849471274274184,1
7.013148395511464,161.5708338843234,24691.12999889781,8.581317026392664,288.23815481417057,485.2842337998659,15.036564356726288,,4.17909242015703,1
6.2,127.81647073768123,18173.639083097376,5.825534272361502,329.4671781716149,415.8637845931555,14.648716657900483,47.19578584398681,2.076499859017235,1
6.987988933108866,191.91001487920218,37471.59865792369,7.158541050383285,323.1250388942951,334.16011690320215,14.852476190071618,85.93403935234198,3.641309024728969,0
5.140451723334065,244.02975714971691,29277.63557086204,6.958039396757959,406.8425141093102,339.8615965695395,23.63281286864081,59.19242199865349,3.9258386732472235,0
9.231187665228283,251.4971255357919,42516.69188706922,5.536151955313748,289.8693435195089,487.04483692191263,16.94896245231197,115.41344043421645,4.774253441381638,0
7.014217984235673,208.0918773310462,17676.876013606252,5.096947439543797,347.5210438050815,322.95841200712493,14.378558202951123,87.85156182015947,3.7477668418959227,1
8.098520311877438,260.94998634040996,28975.546773544134,6.202950048256235,,416.6531173498599,14.086205519785102,74.8989018114658,5.548056853851854,0
8.281058441023205,194.9872383707231,27071.02790400995,7.325291183812099,310.7040394154908,642.8306278922962,17.03437594162622,47.59826173702839,3.181082680787855,0
,227.7636868490475,20766.091584909573,5.924078685598902,345.26030468285836,463.33251574030373,9.66921311821785,47.11455987772724,3.6326816568851017,1
6.451743715517147,181.55450375497855,25642.190755075488,6.598483770416047,325.04957217826717,486.17373568279635,13.889812351572871,32.56327173991676,4.233702822531493,1
,179.4696981875515,22281.061959165156,4.140440179915958,,340.46835003320064,16.19722168396736,81.79882793767317,4.028678101858343,1
9.162141289849046,174.10995005462706,26483.693813793692,6.534373125635707,347.57469528080355,327.0340261812665,15.481265046531997,91.63954263339741,5.066993110502784,0
5.65968704169299,128.60859763961014,11987.792159730645,8.73726690166751,313.3612517523797,490.5024205926745,19.796997434287864,47.94937814713124,3.8541384131952694,0
6.658218712927954,238.7453353522534,33281.986753581165,8.234184915032731,370.4036665413592,403.38595929729547,11.012971882133314,75.14894483684336,2.739407193615215,0
6.651925785038335,175.29029275235928,14762.34188740913,6.982663339497114,,521.0286157103449,12.34332753046129,51.70305089256195,2.574655794336447,1
6.574245320173193,170.03266414605406,968.0728098547843,7.504971305522378,329.76120389172354,437.7651656000611,8.795849058048972,53.51705372164802,2.571100492708396,0
8.231461061327055,157.578931674943,18280.550670815825,5.811348574961231,348.75828676793725,713.5541130724505,15.934541380846388,63.692713796325634,3.047962792988768,1
4.4475815798603255,189.6765745379563,18630.597855880107,9.686613119600413,,388.0365589226814,16.36343353669166,46.15212747104762,5.254048432353473,0
,254.41889701741553,24417.83833039232,10.38706476029197,,457.64182755850584,18.02493564321329,86.04901766015209,5.355353740450058,0
9.439120969965966,265.2853241920674,16697.257927573053,7.380421336515439,346.9223262214668,362.03303046293246,16.100669073662754,65.03183622872777,3.6362798602945836,0
7.35094239720831,141.75747978611147,19908.318730808198,11.213283620977158,353.21786938842564,517.6720648607163,17.453663126391817,99.18155933843636,3.9396770483660646,0
7.689609051092726,184.73866093238033,33368.84418305347,6.04531185297416,,469.8734014250423,14.68115748371156,47.05328331959797,3.2255867131759555,1
7.619109246863651,162.36962936391734,21258.496581073345,5.143294800691054,289.55287653925944,356.6158598441223,15.500251243414446,96.2722494064366,4.230314338358002,1
7.5975529454471,228.916311685859,25585.277988178306,5.998794468531294,274.6957494260316,408.643380555635,13.247715811015535,88.41635621583467,3.9935200508098854,1
7.123180538162469,205.8289277059702,23279.194910744627,6.773205381181515,264.6325998876088,545.1242496988425,15.67109812753073,84.42503200275326,3.346528956685964,1
7.292240523419803,175.45686912920343,21413.50420798392,10.773065150900683,406.776886113992,535.4180957140943,8.852423321080146,63.281187190478065,3.8439557033793914,1
4.3424834770945235,198.78765435144453,41674.06787915867,6.675768578698584,242.19118078898322,319.9968323473358,16.939029019520884,51.99154228618592,2.604994888706666,0
3.943905117836624,180.6929273556864,34688.226914925945,5.761743815769647,383.220152857652,396.62965278643776,9.918599316346151,42.67417993177909,4.767734803859263,0
,249.5086965049341,20260.892300105483,5.70043500186765,299.8160229322846,581.4488579087949,13.196122588502798,76.22013883138021,3.062295727701708,1
6.2,214.39496804402768,25781.734377274857,8.921234937028384,382.9186562457599,420.7720337038664,15.16774309712481,61.23074507694898,5.082265155399114,1
7.258058413848418,218.43719054815082,24530.495647174783,8.695736762328277,,449.1005391755801,13.959268626113264,78.27191952270513,4.1233323104270765,1
7.383272984515944,108.65841497271768,21347.25434608084,6.352944465561296,324.0671124620321,517.2560988661342,16.277308602411704,56.04616422661522,4.2610150346877935,1
,194.20265246653213,14643.662321164782,4.156261096598095,,326.6413341310875,12.644413406931177,84.97821402818529,4.644927172350511,1
10.063074511621716,264.93764055304223,17684.63703233598,5.3368221993593306,363.3268759278891,358.3524422077046,16.08433896332281,61.24975367097295,4.095876589021917,0
6.728393880515253,240.02964640420691,19739.118145762423,9.839565263249277,,408.12511407609543,19.70873232250001,119.21675135540725,2.8005643387166783,0
8.281361787579305,135.63075262322204,22198.9116388393,8.208316457588163,253.36073971672087,531.6135884843042,11.512379708285332,55.317351457888655,4.4105580755917435,1
5.669920609166928,186.08829010470976,12068.462488757483,7.223428973382123,279.04897518295144,516.6770401387856,15.7011843418396,83.84334844671338,4.294029644088736,0
6.379415646695694,156.87000957127407,30897.4409670583,10.072756413578672,391.3106897975583,492.43712246871746,10.515146317658147,79.02695983626896,2.9389796073469796,0
8.280398909199242,252.69524133593842,19030.944444723416,10.214155511042197,319.3828142680958,423.03587614740184,8.346682502429157,56.96428188728299,3.770492102359009,1
6.431423012828408,204.4367554868774,17342.208620584468,7.063215428901148,330.8264821186836,525.5492348045192,12.308397148918596,55.235329866968115,3.6297727725973328,1
6.896369174836167,171.13952608483575,38251.431824762476,7.0922366183599665,,421.9462653482645,14.59893734577789,64.79055928839189,4.58738486986613,1
4.093115266797069,197.52379634249198,21827.44672110048,6.200366242262919,,480.97981539969055,13.93150008666803,79.59535441468168,4.593872178061527,0
7.4958406930345935,110.6176740936469,8726.640846045208,6.670326805773486,350.6618134453834,507.9727492118841,15.30692468987242,56.37116027757509,3.767247933486542,1
9.603880784072079,160.70477311627863,5518.568526501796,4.771606538235808,316.42791910030314,571.3830614548602,17.048648553996298,61.16069280341812,3.199614667906677,0
,197.5989985796856,25157.444122195553,4.765189525629186,345.9592953228274,429.7289735657884,21.384705989793183,116.44482470761534,4.406508793138175,0
9.498062902703001,224.2227196221143,28370.29939421734,4.3981989871286755,309.8686918897668,404.98109414752946,8.25278871587954,77.37906929142137,3.5649223972809576,0
6.998138257449899,132.5307654323475,33349.839245163006,8.833252470932722,268.6729951134681,538.9220893132999,16.36431241685751,75.76624007766715,2.1091556861329623,0
8.8,183.85999037659008,26209.59001340238,4.65298448779815,,545.125688357547,9.04236181319754,69.06520575350092,3.263138440068275,1
9.616110751680036,229.61866079726923,23503.12945152064,10.200940431955726,360.32819334827127,390.3753410148625,11.837273551794585,86.43964273163228,4.9667371100447255,0
7.387719548181862,148.64718562811936,20659.623953529375,5.96600293190494,350.11408768778927,344.9932744653674,16.877044837185625,,5.013294230743597,0
8.521142059451245,203.9401152643993,43069.51446465052,9.865012852716408,335.0805379076577,532.7779848662219,17.157409406424897,54.37523299047902,3.6764841382655433,0
8.26627678756784,198.5705611521875,24262.568482945742,6.543214138272551,,301.62842821349375,14.283984741797113,65.27716108926045,4.3532612885919395,0
8.21567142667402,252.8031125397322,13461.303390223185,4.645424901945646,325.37120788066903,297.5016445738345,16.508442866347234,55.02568874068041,5.028311109336383,1
8.084253025878745,188.82851924662714,31035.837400180382,9.148370658943442,,412.6017547234562,17.31059720801955,86.55084535705552,4.492451258758092,0
7.561075506647151,190.7543403134602,19074.373387925545,9.334947691660496,313.9376511806798,434.47712903091565,19.089635007694753,47.17348818090363,4.519916034313254,0
,224.52817587911827,20418.368425403773,5.688439419578123,373.4039842375931,340.55586496480225,10.274179618723831,73.46643355716847,3.141646875083896,1
,152.76312882117656,30754.14169054041,6.595989418776028,,444.1266385408761,14.523999031017556,68.34150399256657,5.586758724604426,0
10.539325913988435,189.13294250447674,10371.52457216107,5.688842420233653,310.7419342388224,447.7307831618276,10.41993906492256,65.90778824970309,4.474278419102196,0
5.176819728317789,181.40664714334721,19810.35831567298,6.929567822756804,272.1541684937489,387.38465816041423,20.089504873772086,42.420564108838136,3.815991441634346,0
6.908184520452004,191.8298013620022,12721.394725452488,7.2903700529565505,379.5453967807907,590.5039056767628,18.000432006643422,60.74637580908154,4.483728739093771,0
6.928283162894432,224.3125721708774,18452.753442240057,6.564814766597623,302.99570688095594,460.9247057685902,17.073147510759746,78.82673643257618,3.754544193732322,0
6.870792672004511,214.6319128592035,37480.112633631295,4.246151595282452,336.78346419306723,517.3819141509601,12.748670390245477,84.01632176257418,2.6224417012153163,1
7.664637431352691,171.76835204940656,36079.46538219517,6.202210682157765,431.19762688218526,308.5379905155187,12.681616728084366,43.98776209410646,3.214279100920379,0
6.084001972800448,200.8974037894653,18382.90405161487,8.231559646415386,366.982495027759,307.8407815539959,18.549025560029396,93.77495501179412,5.156779289220724,0
,245.43552910390724,31023.433192003802,6.7899387226984524,400.50159297743744,463.3730589404332,22.24848975150953,77.5503806294386,4.574036414608845,0
6.579199088114365,169.04806850956868,38614.01922954188,6.6026438084525045,311.5216327607965,576.0725013051581,14.675413844129354,75.4513144029002,2.5376233965636885,0
6.514096265568311,201.17598707506173,12763.41703623156,5.649373058851392,378.13842282835657,344.59718905903156,11.450432493193134,63.124433585028164,4.39530463330893,1
3.894290216867992,190.0450137287191,23938.01552076847,6.1561188366677655,334.9040963082083,437.7848330373036,15.43072444926679,69.64083494074126,3.538884351702746,0
7.718013676035933,194.32713497897004,14432.891416209153,9.346138008399498,348.9531005198193,326.40422342853753,14.310024663113921,94.16576230416278,3.274689846082259,1
6.357523889751262,142.7513642279947,19377.403839938797,5.31915193425267,,368.13529398345605,13.372816680871349,78.34917547163965,4.0328128447061715,1
6.918149343888008,242.81409790687152,33640.78749803466,8.258900492762663,322.2640628802022,441.80339455970335,11.371832712062702,50.71206206313458,4.763994837750429,0
,170.92382246077878,13569.481296580467,7.194347249027569,,386.39701396028886,15.066108810572533,93.00442942073606,4.931187043522745,1
,230.15776781805124,29245.316602317416,7.5068008477318156,296.4069134275704,320.7136686238902,12.581602994571872,58.325214173538235,2.7907491022615525,0
3.604667051347089,175.9567095952369,25306.15084054356,5.962877075996904,,318.9042505983415,11.339007147659617,75.72390106372247,3.4800067863725186,0
7.067359876718616,175.82089695262948,25688.394456582108,6.564191761644291,310.59004641093327,273.81054556328945,18.447033382120715,61.11261555774832,2.8563498041168325,1
8.296896704168422,236.31175494031385,15758.293947556935,7.110962115328308,,464.70797129973886,14.253772171719566,37.908841595892596,3.72340500710068,1
,229.09880345442372,31327.99809851083,6.29734619591747,265.49359179176315,474.48454685483597,15.557878854637927,58.29153048297704,6.382283175413075,0
6.894617941869033,203.26510807591504,24078.067481045357,7.643662724377748,356.5136161739113,474.0783176730288,11.427629047960684,51.76101024821957,4.714215994970708,1
7.8269783498371766,221.44185308862794,41679.41185492261,7.842753645474453,307.1510971289895,352.73859553248843,13.907273665462993,72.74648406264258,3.8385786967256816,0
7.900726279998695,186.90661352956445,18145.94533116875,10.552876465319475,364.04343026827075,507.4808642783939,16.404800898319337,54.03924130898858,5.040289719870005,0
7.977624343337419,196.12470504804853,15087.591448327288,7.5595402463925465,333.23865024383497,483.30771633487734,11.978347069073692,77.26459450366286,5.3953969485176865,0
3.228080860212841,174.63255748794035,14529.811816274238,4.098656604280237,311.63696892445273,426.7893880569158,14.513552075819659,78.54858628552955,3.3477771849759193,0
6.2,226.14373683197854,10195.676077399516,8.957570147725114,317.7964318613338,413.52823754465265,14.437100179911111,53.240017992574636,4.1932261752087525,1
7.5132001463169775,173.58670140459412,6852.179484920422,6.797884386214816,298.5939243775723,373.75147010189363,18.740903815538392,48.181130992950365,3.6331164322601133,1
4.314067836975808,245.26164374845536,33647.06571249727,10.29884207344023,368.48441307028355,441.7266761814409,11.76262321235259,41.50375511852572,4.346410494627408,0
10.649690729945975,186.0090558622778,34928.992419719354,9.444060634958387,290.38641373378783,556.8736226696942,15.756500521942296,70.65770682781694,5.869997358505626,0
4.910303355853632,197.0747317561374,19098.149133327617,6.321677533735725,322.7429443564622,518.1388145418143,9.386864950187249,43.32731164028607,4.5105960260033955,0
6.646704265765173,221.3621518795276,17897.105147328653,8.260606398516458,,405.4981977707705,15.00338676510398,30.159382628664606,5.3030967033774425,1
8.06059795915971,197.18513945713727,3907.8712803262024,6.181550866558338,400.5986733535687,469.72061411136826,15.630524076791763,37.4900951946247,6.1306908870025865,0
7.180694337595178,186.5988164600133,8520.445133736835,7.1242515057352165,,337.20445199864196,15.84251146627397,76.85737774032772,3.6880436624820163,1
5.594818518834893,195.4122285671013,17789.810970730687,8.188056006679247,323.7600617173086,485.18942793434024,14.124444024247232,59.28505329118719,3.5786421257110006,0
7.051378204608373,225.80662383204452,29404.614689166465,8.878540325553486,,359.0667428726387,15.733374311228713,117.60698206948426,5.647532515894154,0
5.696817015680171,174.5921618917024,23566.130179663087,8.53442520964026,,481.972649351236,9.317066643597288,82.8366727920285,4.1341728900608175,0
7.087572615393671,192.2468024607096,30127.88238935815,7.2384836184222685,284.17606799140424,666.1010329903316,8.478628295295165,35.029722154416035,4.007968443543546,1
6.952933123011207,196.73843332940294,8791.375566535015,11.043809762128323,318.25982694643216,380.1429954679679,14.221947936976388,75.46874961568447,4.822080422341596,1
7.966928193777326,224.8448529328599,25913.303594175988,6.5432677576871985,304.2830771596682,662.3625073864329,17.391504858774255,93.44418955090043,3.841641943043209,0
7.159870822901729,193.11508719962976,19228.22802638182,4.580623001915109,267.52550182532275,465.84334741286466,14.054399875922492,79.96476446260753,4.664034587819875,0
7.719045218884987,255.89304020884344,12236.193186305114,4.884775113569267,,365.6302488324344,12.322748525215603,93.69047455731283,4.387561321401294,1
6.048249430075956,191.2498807931734,33833.84668474276,9.448932213593302,,361.92714172785924,15.859894503766506,73.0336262100086,4.025260306658456,0
4.904672972606651,188.5802082964663,27460.322116669045,6.998888386642049,339.60698123749586,617.28841311415,8.554740086229758,84.90073580783069,4.048116546885869,0
7.408770975235772,190.77304319877663,29771.40298745612,7.371310846925466,305.06876634220896,466.03348572401035,10.750433533181226,58.49937245900473,4.532413726258535,0
4.595834281819079,153.08249699715148,25711.123988753476,6.262812269719548,337.08686873707575,380.45484922180026,13.734460436108908,77.59285140776933,2.5834260631895107,0
6.2,162.29168674163927,22395.339198322272,6.40473008270728,355.09820762085985,409.76038262773335,11.127637899989992,50.714167550861816,4.60911774014461,1
,178.94105932758384,15395.452349565956,5.876388539700114,,461.00668283888336,13.035279750949108,67.61977212144349,3.1652993270694285,1
7.712213980029594,233.76880202716927,29181.497554303016,7.86441828506154,352.2052907045511,425.49536944278697,19.914250484785498,89.74608237370715,3.4411422423909004,0
7.6425072974445145,195.31015264698988,8871.284210926773,6.966139730291381,,454.1486510189529,13.415038545761732,56.219831776226464,4.548313608421947,1
11.89032132717011,180.45520616164328,28556.431037719136,7.807308496929374,337.83589195777415,569.5077604496655,16.94544971950533,81.53005361856816,4.73424660141932,0
,236.75299313045699,33779.749120503715,7.656312648801624,381.0994289131405,335.0599703033358,11.28926348422328,73.99260122823428,3.860234859133081,1
6.2,247.43372767215538,12488.563377882983,6.4471116008600236,384.80561572804805,478.286130483324,13.646544904605312,44.68104359567556,3.2652437056117614,1
,237.70208296386534,15383.291032710073,4.815205612021596,388.762176524916,420.3098735416838,15.554562644866527,90.87581539863068,4.962800858339502,0
8.26486098509891,168.3333390909633,27744.099406063717,4.677636638321015,345.6225323989228,385.8771360384558,11.864921419179897,72.64072274561299,4.423643552139993,0
7.63135984714485,180.10632039562873,18126.195347524157,11.902109514878205,335.10881773111066,512.8316727574273,12.596887416383229,60.089029345937355,3.8942637582357595,1
6.73734613429182,256.07191671335426,31719.32763349194,9.45551404218883,315.22013887100024,308.11680871747546,11.228072676404416,98.60378721148518,4.354489967657829,0
7.958628133917909,204.33349586680072,18035.652359257787,9.23748845568812,258.970131080179,234.99218466162003,15.137072736096739,78.25711382411275,3.8736600873019844,1
3.2163700086933025,187.59506956491902,35173.84392885101,6.054121244960705,,444.34226759278175,16.068293168379125,65.91841383434257,4.461990804381417,0
,220.03364792778456,24472.164063766046,7.13502537934573,326.8425241606383,415.03507701827,13.759967038379662,61.291377317495964,4.964257526640084,1
,229.5401393160819,22736.46722469741,5.83172678803459,329.316858206083,316.8899421612194,14.190177740662962,38.384898527537956,3.997842208658331,1
4.387655847789651,177.59930911646012,28153.01790869527,5.046910289637893,392.2660333925888,287.98735830824927,17.55241254365599,105.9243097961517,4.9341286563070765,0
